Exec Time,Spread,Side,Qty,Pos Effect,Symbol,Symbol_simplified,Exp,Strike Type,Price,cum_qty_es,cum_qty_nq
1/14/22 1:15 PM,FUTURE,SELL,-1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4614.00,-1,0
1/14/22 3:31 PM,FUTURE,BUY,2,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4648.00,1,0
1/14/22 4:14 PM,FUTURE,SELL,-1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4659.25,0,0
1/17/22 9:33 AM,FUTURE,SELL,-1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4656.50,-1,0
1/17/22 10:40 AM,FUTURE,BUY,2,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4660.00,1,0
1/17/22 12:48 PM,FUTURE,SELL,-1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4652.75,0,0
1/17/22 12:59 PM,FUTURE,BUY,1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4654.75,1,0
1/18/22 1:53 AM,FUTURE,SELL,-1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4633.25,0,0
1/18/22 1:58 AM,FUTURE,SELL,-1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4633.50,-1,0
1/18/22 3:19 AM,FUTURE,BUY,1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4612.50,0,0
1/18/22 4:07 AM,FUTURE,SELL,-1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4602.50,-1,0
1/18/22 4:17 AM,FUTURE,BUY,1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4599.50,0,0
1/19/22 11:48 AM,FUTURE,BUY,1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4567.75,1,0
1/19/22 11:54 AM,FUTURE,SELL,-1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4573.75,0,0
1/19/22 3:27 PM,FUTURE,SELL,-1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4558.25,-1,0
1/19/22 3:30 PM,FUTURE,BUY,1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4552.00,0,0
1/20/22 2:58 AM,FUTURE,SELL,-1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4543.75,-1,0
1/20/22 3:17 AM,FUTURE,BUY,1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4539.50,0,0
1/20/22 2:16 PM,FUTURE,SELL,-1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4551.50,-1,0
1/20/22 2:31 PM,FUTURE,BUY,1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4546.00,0,0
1/21/22 9:19 AM,FUTURE,SELL,-1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4442.25,-1,0
1/21/22 9:33 AM,FUTURE,BUY,2,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4465.50,1,0
1/21/22 9:41 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14712.25,1,-1
1/21/22 9:41 AM,FUTURE,SELL,-1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4450.25,0,-1
1/21/22 9:47 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14759.00,0,0
1/21/22 9:47 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14758.75,0,1
1/21/22 9:49 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14713.00,0,0
1/21/22 9:49 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14713.25,0,-1
1/21/22 10:31 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14682.50,0,0
1/21/22 10:33 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14713.75,0,1
1/21/22 10:38 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14736.50,0,0
1/21/22 10:38 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14743.75,0,-1
1/21/22 10:47 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14725.00,0,0
1/21/22 10:47 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14715.75,0,1
1/21/22 11:02 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14732.75,0,0
1/21/22 11:03 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14756.25,0,1
1/21/22 11:31 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14784.50,0,0
1/21/22 11:33 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14798.25,0,-1
1/21/22 11:48 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14675.75,0,0
1/24/22 9:36 AM,FUTURE,SELL,-1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4319.75,-1,0
1/24/22 9:51 AM,FUTURE,BUY,1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4293.25,0,0
1/25/22 1:22 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14319.50,0,1
1/25/22 1:52 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14319.50,0,0
1/25/22 3:14 AM,FUTURE,BUY,1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4353.00,1,0
1/25/22 4:23 AM,FUTURE,SELL,-1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4354.50,0,0
1/25/22 10:22 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14103.00,0,1
1/25/22 10:27 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14158.75,0,0
1/26/22 2:13 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14512.50,0,-1
1/26/22 2:14 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14443.75,0,0
1/26/22 8:49 PM,FUTURE,SELL,-1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4305.25,-1,0
1/26/22 8:57 PM,FUTURE,BUY,1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4298.75,0,0
1/26/22 8:58 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,13985.00,0,-1
1/26/22 9:00 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,13952.00,0,0
1/27/22 10:04 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14367.25,0,1
1/27/22 10:09 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14381.75,0,0
1/27/22 10:25 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14311.50,0,-1
1/27/22 10:26 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14318.25,0,0
1/27/22 10:27 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14291.50,0,1
1/27/22 10:27 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14308.50,0,0
1/27/22 1:39 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14005.25,0,-1
1/27/22 1:40 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,13997.00,0,0
1/27/22 1:43 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,13988.50,0,-1
1/27/22 1:46 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14029.00,0,0
1/27/22 1:48 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14041.25,0,1
1/27/22 1:58 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14092.25,0,0
1/27/22 2:26 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14010.00,0,-1
1/27/22 2:34 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,13982.25,0,0
1/27/22 2:55 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,13977.00,0,-1
1/27/22 2:58 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14022.25,0,0
1/27/22 2:59 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14008.00,0,-1
1/27/22 3:08 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14058.00,0,0
1/27/22 3:09 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14031.00,0,-1
1/27/22 3:27 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14009.75,0,0
1/27/22 3:29 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14005.00,0,1
1/27/22 3:38 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,13967.75,0,0
1/27/22 3:39 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,13969.75,0,-1
1/27/22 3:42 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14059.25,0,0
1/27/22 3:42 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14048.00,0,1
1/27/22 3:56 PM,FUTURE,SELL,-2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14002.00,0,-1
1/27/22 4:05 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,13992.00,0,0
1/27/22 4:06 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14000.00,0,1
1/27/22 4:58 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14102.50,0,0
1/27/22 6:01 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14157.25,0,-1
1/27/22 6:21 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14133.00,0,0
1/27/22 6:23 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14142.25,0,1
1/27/22 7:33 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14053.00,0,0
1/27/22 7:36 PM,FUTURE,SELL,-1,TO OPEN,/MNQH22,NQ,3/22/23,FUTURE,14069.50,0,-1
1/27/22 7:40 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14053.50,0,-2
1/27/22 7:41 PM,FUTURE,BUY,1,TO CLOSE,/MNQH22,NQ,3/22/23,FUTURE,14054.00,0,-1
1/27/22 7:55 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14113.50,0,0
1/27/22 7:56 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14118.50,0,1
1/27/22 11:51 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14098.50,0,0
1/28/22 7:37 AM,FUTURE,SELL,-1,TO OPEN,/MNQH22,NQ,3/22/23,FUTURE,13901.00,0,-1
1/28/22 7:38 AM,FUTURE,BUY,1,TO CLOSE,/MNQH22,NQ,3/22/23,FUTURE,13898.00,0,0
1/28/22 7:39 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,13878.00,0,-1
1/28/22 7:40 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,13874.00,0,0
1/28/22 8:28 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,13866.00,0,-1
1/28/22 8:42 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14042.75,0,0
1/28/22 8:44 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14016.50,0,-1
1/28/22 9:09 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14035.00,0,0
1/28/22 9:12 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14016.25,0,1
1/28/22 9:23 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14034.50,0,0
1/28/22 9:31 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14042.50,0,-1
1/28/22 9:36 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,13925.00,0,-2
1/28/22 9:36 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,13954.25,0,-1
1/28/22 10:37 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,13992.50,0,0
1/28/22 10:38 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14006.00,0,1
1/28/22 11:28 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14231.50,0,0
1/28/22 11:35 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14217.00,0,1
1/28/22 11:56 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14270.50,0,0
1/28/22 1:03 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14222.50,0,-1
1/28/22 1:06 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14238.25,0,0
1/28/22 1:07 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14235.75,0,1
1/28/22 1:16 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14238.75,0,0
1/28/22 1:17 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14248.75,0,1
1/28/22 1:23 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14199.50,0,0
1/28/22 1:25 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14225.25,0,1
1/28/22 1:27 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14191.25,0,0
1/28/22 1:27 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14191.50,0,-1
1/28/22 1:30 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14237.75,0,0
1/28/22 1:30 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14237.50,0,1
1/28/22 2:15 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14119.75,0,0
1/28/22 2:16 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14114.75,0,1
1/28/22 2:24 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14076.50,0,0
1/28/22 2:27 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14097.75,0,1
1/28/22 3:57 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14411.25,0,0
1/31/22 9:34 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14468.50,0,1
1/31/22 9:40 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14561.25,0,0
2/1/22 9:34 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14893.50,0,1
2/1/22 9:36 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14887.50,0,0
2/1/22 9:36 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14877.25,0,-1
2/1/22 9:38 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14867.75,0,0
2/1/22 9:38 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14884.00,0,1
2/1/22 9:42 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14831.25,0,0
2/1/22 9:43 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14789.50,0,1
2/1/22 9:50 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14850.75,0,0
2/1/22 9:51 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14828.75,0,-1
2/1/22 9:55 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14804.25,0,0
2/1/22 10:02 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14766.75,0,-1
2/1/22 10:04 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14758.25,0,0
2/1/22 10:13 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14791.75,0,1
2/1/22 10:15 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14803.75,0,0
2/1/22 10:20 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14816.25,0,1
2/1/22 10:22 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14834.75,0,0
2/1/22 11:07 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14882.50,0,1
2/1/22 11:10 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14883.50,0,0
2/1/22 11:33 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14889.50,0,1
2/1/22 11:36 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14890.25,0,0
2/1/22 11:48 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14929.00,0,1
2/1/22 12:10 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14881.00,0,0
2/1/22 12:13 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14872.25,0,1
2/1/22 12:33 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14854.00,0,0
2/1/22 12:34 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14846.25,0,1
2/1/22 3:54 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15000.00,0,0
2/2/22 8:51 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,15191.00,0,-1
2/2/22 9:09 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15173.75,0,0
2/2/22 9:31 AM,FUTURE,SELL,-1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4556.75,-1,0
2/2/22 9:38 AM,FUTURE,BUY,1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4563.75,0,0
2/2/22 9:41 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,15134.50,0,1
2/2/22 9:42 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15112.50,0,0
2/2/22 9:42 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15112.75,0,-1
2/2/22 9:50 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15043.50,0,0
2/2/22 9:56 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15066.50,0,1
2/2/22 9:56 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,15082.00,0,0
2/2/22 9:58 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,15102.00,0,1
2/2/22 10:00 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15109.50,0,0
2/3/22 8:49 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14728.50,0,-1
2/3/22 8:50 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14722.50,0,0
2/3/22 9:31 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14708.25,0,-1
2/3/22 10:12 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14756.00,0,0
2/3/22 10:13 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14717.00,0,-1
2/3/22 10:15 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14767.25,0,0
2/3/22 10:15 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14767.00,0,1
2/3/22 10:32 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14791.75,0,0
2/3/22 10:32 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14792.00,0,-1
2/3/22 10:41 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14811.00,0,0
2/3/22 10:42 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14778.50,0,-1
2/3/22 11:14 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14800.50,0,0
2/3/22 11:14 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14800.00,0,1
2/3/22 11:22 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14756.75,0,0
2/3/22 11:22 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14757.00,0,-1
2/3/22 12:07 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14646.75,0,0
2/3/22 12:26 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14672.25,0,-1
2/3/22 2:37 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14615.25,0,0
2/4/22 11:13 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14463.00,0,-1
2/4/22 11:25 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14517.50,0,0
2/4/22 11:26 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14541.50,0,1
2/4/22 11:46 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14602.00,0,0
2/4/22 11:56 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14612.75,0,1
2/4/22 11:57 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14612.25,0,0
2/4/22 11:58 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14593.00,0,-1
2/4/22 12:01 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14560.50,0,0
2/4/22 1:18 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14682.50,0,-1
2/4/22 1:20 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14703.25,0,0
2/4/22 1:20 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14704.00,0,1
2/4/22 1:25 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14723.00,0,0
2/4/22 1:33 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14719.25,0,1
2/4/22 1:38 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14697.00,0,0
2/4/22 1:40 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14713.25,0,1
2/4/22 1:45 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14731.00,0,0
2/4/22 1:47 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14714.75,0,-1
2/4/22 1:49 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14731.00,0,0
2/4/22 1:49 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14730.75,0,1
2/4/22 1:59 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14738.00,0,0
2/4/22 2:04 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14740.50,0,1
2/4/22 2:05 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14730.25,0,0
2/4/22 2:06 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14736.75,0,1
2/4/22 2:11 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14726.50,0,0
2/4/22 2:12 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14715.50,0,-1
2/4/22 2:21 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14703.00,0,0
2/4/22 2:22 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14706.25,0,1
2/4/22 2:36 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14744.00,0,0
2/4/22 2:55 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14757.50,0,1
2/4/22 3:02 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14771.75,0,0
2/7/22 9:32 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14719.75,0,1
2/7/22 9:33 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14675.25,0,0
2/7/22 9:34 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14676.00,0,-1
